구,동,아파트명,세대수,준공년월,공급면적(㎡),전용면적(㎡),공급면적(평),KB매매시세(만원),KB매매시세,매매상한가(만원),매매하한가(만원),도로명주소,단지ID
성동구,금호동4가,롯데,249,2003.01,114.64,84.99,34.67,160000,16억,169000,150000,서울특별시 성동구 동호로 84,1770
성동구,금호동4가,롯데,249,2003.01,114.79,84.89,34.72,160000,16억,169000,150000,서울특별시 성동구 동호로 84,1770
성동구,금호동4가,서울숲르씨엘,108,2023.03,111.41,84.04,33.70,148000,"14억 8,000만 원",155000,140000,서울특별시 성동구 독서당로46길 34,616088
성동구,마장동,금호어울림,367,2006.09,106.66,83.65,32.26,146500,"14억 6,500만 원",157500,135000,서울특별시 성동구 마조로 57,12530
성동구,마장동,금호어울림,367,2006.09,107.68,84.97,32.57,146500,"14억 6,500만 원",157500,135000,서울특별시 성동구 마조로 57,12530
성동구,마장동,대성유니드,248,2004.11,134.90,114.52,40.80,141500,"14억 1,500만 원",150000,132500,서울특별시 성동구 마장로37길 7,13098
성동구,마장동,삼성,430,1996.12,110.28,84.93,33.35,150000,15억,155000,140000,서울특별시 성동구 마장로 271,1749
성동구,마장동,삼성,430,1996.12,167.63,134.97,50.70,159000,"15억 9,000만 원",165000,150000,서울특별시 성동구 마장로 271,1749
성동구,마장동,세림,811,1986.12,103.02,84.93,31.16,144000,"14억 4,000만 원",151500,137500,서울특별시 성동구 마장로42길 16,1750
성동구,마장동,청계현대,1017,1998.04,162.31,134.79,49.09,142500,"14억 2,500만 원",150000,132500,서울특별시 성동구 살곶이길 50,1747
성동구,마장동,청계현대,1017,1998.04,203.48,164.86,61.55,160000,16억,168000,149000,서울특별시 성동구 살곶이길 50,1747
성동구,상왕십리동,텐즈힐(2구역),1148,2014.06,80.90,55.20,24.47,149500,"14억 9,500만 원",157500,142500,서울특별시 성동구 마장로 137,25842
성동구,성수동1가,뚝섬현대,99,1992.01,101.34,84.22,30.65,142500,"14억 2,500만 원",152500,132500,서울특별시 성동구 상원길 42,1785
성동구,성수동1가,성수2차대우,283,1999.07,82.64,59.83,24.99,146500,"14억 6,500만 원",151500,141500,서울특별시 성동구 상원6길 16,1783
성동구,성수동1가,성수동동아그린,331,1999.06,75.55,58.32,22.85,140000,14억,145000,135000,서울특별시 성동구 상원길 76,1797
성동구,성수동1가,성수동동아그린,331,1999.06,109.98,84.89,33.26,151500,"15억 1,500만 원",160000,145000,서울특별시 성동구 상원길 76,1797
성동구,성수동1가,성수동동아그린,331,1999.06,110.01,84.91,33.27,151500,"15억 1,500만 원",160000,145000,서울특별시 성동구 상원길 76,1797
성동구,성수동1가,성수현대그린,219,1994.02,77.39,56.97,23.41,140000,14억,150000,130000,서울특별시 성동구 뚝섬로3길 6,1794
성동구,성수동1가,우성,55,2004.11,103.46,84.67,31.29,145000,"14억 5,000만 원",152500,137500,서울특별시 성동구 성수일로11길 9,18889
성동구,성수동1가,우성,55,2004.11,103.93,84.66,31.43,145000,"14억 5,000만 원",152500,137500,서울특별시 성동구 성수일로11길 9,18889
성동구,성수동1가,한양현대,168,1999.01,84.24,59.89,25.48,152000,"15억 2,000만 원",158000,145000,서울특별시 성동구 상원1길 17,1802
성동구,성수동1가,한양현대,168,1999.01,107.77,84.81,32.60,159500,"15억 9,500만 원",166000,155000,서울특별시 성동구 상원1길 17,1802
성동구,성수동1가,현대,217,1990.09,82.29,59.13,24.89,157500,"15억 7,500만 원",167500,147500,서울특별시 성동구 서울숲길 25,1781
성동구,성수동2가,서울숲힐스테이트,445,2009.06,60.07,42.22,18.17,146000,"14억 6,000만 원",149000,142000,서울특별시 성동구 성수일로4길 26,21206
성동구,성수동2가,성수동두산위브,157,2006.05,106.88,84.34,32.33,145000,"14억 5,000만 원",165000,130000,서울특별시 성동구 뚝섬로 434,14266
성동구,성수동2가,성수동두산위브,157,2006.05,108.40,84.87,32.79,145000,"14억 5,000만 원",165000,130000,서울특별시 성동구 뚝섬로 434,14266
성동구,성수동2가,성수동두산위브,157,2006.05,111.41,84.95,33.70,145000,"14억 5,000만 원",165000,130000,서울특별시 성동구 뚝섬로 434,14266
성동구,성수동2가,성수동롯데캐슬파크,604,2003.09,79.46,58.49,24.03,156250,"15억 6,250만 원",160000,152500,서울특별시 성동구 성수일로8길 47,12317
성동구,송정동,서울숲아이파크,241,2009.03,152.89,116.58,46.24,142500,"14억 2,500만 원",149500,135000,서울특별시 성동구 동일로 237,21162
성동구,옥수동,극동그린,583,1997.10,109.09,84.92,32.99,152500,"15억 2,500만 원",160000,145000,서울특별시 성동구 독서당로 175,1773
성동구,응봉동,금호현대,644,1990.09,81.05,59.91,24.51,151500,"15억 1,500만 원",160000,142500,서울특별시 성동구 독서당로 377,1763
성동구,응봉동,대림2차,410,1989.09,112.45,84.53,34.01,158000,"15억 8,000만 원",166000,150000,서울특별시 성동구 독서당로 431,1764
성동구,응봉동,대림강변타운,1150,2001.10,79.80,59.76,24.13,157500,"15억 7,500만 원",165000,147500,서울특별시 성동구 고산자로 160,1766
성동구,응봉동,서울숲리버그린동아,375,2003.06,81.69,59.98,24.71,155000,"15억 5,000만 원",163500,145000,서울특별시 성동구 고산자로4길 34,12024
성동구,응봉동,신동아,434,1996.04,103.65,84.81,31.35,141500,"14억 1,500만 원",151500,131500,서울특별시 성동구 독서당로 375,1765
성동구,응봉동,신동아,434,1996.04,136.39,114.72,41.25,150000,15억,160000,140000,서울특별시 성동구 독서당로 375,1765
성동구,하왕십리동,극동미라주,414,2001.12,109.63,84.33,33.16,140000,14억,150000,130000,서울특별시 성동구 난계로 73,1746
성동구,하왕십리동,극동미라주,414,2001.12,141.17,114.63,42.70,153000,"15억 3,000만 원",163000,143000,서울특별시 성동구 난계로 73,1746
성동구,하왕십리동,금호베스트빌,458,2001.10,150.03,114.93,45.38,140000,14억,150000,130000,서울특별시 성동구 난계로 114-31,1745
성동구,하왕십리동,왕십리KCC스위첸,272,2016.04,78.51,59.85,23.75,141500,"14억 1,500만 원",149500,132500,서울특별시 성동구 무학봉길 35,28649
성동구,하왕십리동,왕십리KCC스위첸,272,2016.04,84.01,64.23,25.41,146500,"14억 6,500만 원",155000,137500,서울특별시 성동구 무학봉길 35,28649
성동구,하왕십리동,왕십리KCC스위첸,272,2016.04,89.23,68.11,26.99,151500,"15억 1,500만 원",160000,142500,서울특별시 성동구 무학봉길 35,28649
성동구,하왕십리동,왕십리KCC스위첸,272,2016.04,89.75,68.73,27.14,151500,"15억 1,500만 원",160000,142500,서울특별시 성동구 무학봉길 35,28649
성동구,하왕십리동,왕십리풍림아이원,758,2004.11,74.87,59.93,22.64,141500,"14억 1,500만 원",149500,132000,서울특별시 성동구 난계로 84,13025
성동구,하왕십리동,왕십리풍림아이원,758,2004.11,104.90,84.41,31.73,154000,"15억 4,000만 원",163000,145000,서울특별시 성동구 난계로 84,13025
성동구,하왕십리동,왕십리풍림아이원,758,2004.11,144.01,114.92,43.56,160000,16억,170000,150000,서울특별시 성동구 난계로 84,13025
성동구,하왕십리동,청계벽산,1332,1996.06,107.35,84.94,32.47,145000,"14억 5,000만 원",152500,135000,서울특별시 성동구 무학로 50,1743
성동구,하왕십리동,청계벽산,1332,1996.06,139.51,114.46,42.20,155000,"15억 5,000만 원",165000,144000,서울특별시 성동구 무학로 50,1743
성동구,하왕십리동,하왕십리신영지웰,82,2009.10,174.33,133.53,52.73,142500,"14억 2,500만 원",147500,137500,서울특별시 성동구 무학봉길 76,21862
성동구,하왕십리동,한신무학,480,1989.03,113.41,94.46,34.30,142500,"14억 2,500만 원",152500,132500,서울특별시 성동구 왕십리로31나길 22,1741
성동구,하왕십리동,한신무학,480,1989.03,119.10,88.76,36.02,142500,"14억 2,500만 원",152500,132500,서울특별시 성동구 왕십리로31나길 22,1741
성동구,하왕십리동,한신무학,480,1989.03,136.03,114.59,41.14,152500,"15억 2,500만 원",162500,142500,서울특별시 성동구 왕십리로31나길 22,1741
성동구,하왕십리동,한신무학,480,1989.03,143.51,106.67,43.41,152500,"15억 2,500만 원",162500,142500,서울특별시 성동구 왕십리로31나길 22,1741
성동구,하왕십리동,한진해모로,362,2001.06,146.32,112.26,44.26,140000,14억,149500,130000,서울특별시 성동구 왕십리로31길 20,1744
성동구,행당동,삼부,498,1998.07,81.77,67.92,24.73,145000,"14억 5,000만 원",151500,140000,서울특별시 성동구 왕십리로 280,1761
성동구,행당동,서울숲행당푸르지오,457,2011.05,79.53,59.68,24.05,156500,"15억 6,500만 원",164500,150000,서울특별시 성동구 고산자로 177,16151
성동구,행당동,서울숲행당푸르지오,457,2011.05,82.97,59.81,25.09,160000,16억,169500,152500,서울특별시 성동구 고산자로 177,16151
성동구,행당동,신동아,636,1995.05,95.19,76.41,28.79,144500,"14억 4,500만 원",153000,133000,서울특별시 성동구 독서당로 441,1756
성동구,행당동,신동아,636,1995.05,95.55,76.71,28.90,144500,"14억 4,500만 원",153000,133000,서울특별시 성동구 독서당로 441,1756
성동구,행당동,신동아,636,1995.05,102.07,84.99,30.87,150000,15억,160000,140000,서울특별시 성동구 독서당로 441,1756
성동구,행당동,신동아,636,1995.05,102.17,84.96,30.90,150000,15억,160000,140000,서울특별시 성동구 독서당로 441,1756
성동구,행당동,행당동대림,3404,2000.12,83.76,59.96,25.33,159250,"15억 9,250만 원",166750,149500,서울특별시 성동구 행당로 79,1757
성북구,길음동,길음7구역두산위브,449,2010.07,145.96,114.99,44.15,146500,"14억 6,500만 원",151750,142000,서울특별시 성북구 길음로13길 22,16074
성북구,길음동,길음7구역두산위브,449,2010.07,146.39,114.99,44.28,146500,"14억 6,500만 원",151750,142000,서울특별시 성북구 길음로13길 22,16074
성북구,길음동,길음뉴타운(6단지),977,2007.07,104.20,84.04,31.52,144000,"14억 4,000만 원",152250,131000,서울특별시 성북구 길음로 16,14609
성북구,길음동,길음뉴타운(6단지),977,2007.07,134.05,113.22,40.55,150000,15억,157000,144000,서울특별시 성북구 길음로 16,14609
성북구,길음동,길음뉴타운(8단지래미안),1497,2010.06,144.80,114.98,43.80,147500,"14억 7,500만 원",152500,140000,서울특별시 성북구 길음로 33,16062
성북구,길음동,길음뉴타운(8단지래미안),1497,2010.06,145.42,114.98,43.98,147500,"14억 7,500만 원",152500,140000,서울특별시 성북구 길음로 33,16062
성북구,길음동,길음뉴타운(8단지래미안),1497,2010.06,145.43,114.99,43.99,147500,"14억 7,500만 원",152500,140000,서울특별시 성북구 길음로 33,16062
성북구,길음동,길음뉴타운(8단지래미안),1497,2010.06,145.96,114.99,44.15,147500,"14억 7,500만 원",152500,140000,서울특별시 성북구 길음로 33,16062
성북구,길음동,길음뉴타운9단지(래미안),1012,2010.09,142.18,114.91,43.00,149000,"14억 9,000만 원",154000,140500,서울특별시 성북구 길음로9길 50,16071
성북구,길음동,길음뉴타운9단지(래미안),1012,2010.09,143.24,114.86,43.32,149000,"14억 9,000만 원",154000,140500,서울특별시 성북구 길음로9길 50,16071
성북구,길음동,길음뉴타운9단지(래미안),1012,2010.09,165.86,134.99,50.17,160000,16억,165000,155000,서울특별시 성북구 길음로9길 50,16071
성북구,길음동,래미안길음센터피스,2352,2019.11,83.53,59.97,25.26,148000,"14억 8,000만 원",152000,138500,서울특별시 성북구 숭인로 50,31931
성북구,길음동,래미안길음센터피스,2352,2019.11,83.72,59.99,25.32,148000,"14억 8,000만 원",152000,138500,서울특별시 성북구 숭인로 50,31931
성북구,길음동,래미안길음센터피스,2352,2019.11,83.86,59.90,25.36,148000,"14억 8,000만 원",152000,138500,서울특별시 성북구 숭인로 50,31931
성북구,길음동,래미안길음센터피스,2352,2019.11,84.25,59.69,25.48,148000,"14억 8,000만 원",152000,138500,서울특별시 성북구 숭인로 50,31931
성북구,길음동,롯데캐슬클라시아,2029,2022.01,82.26,59.87,24.88,144000,"14억 4,000만 원",150000,135000,서울특별시 성북구 숭인로8길 80,45782
성북구,길음동,롯데캐슬클라시아,2029,2022.01,82.50,59.78,24.95,144000,"14억 4,000만 원",150000,135000,서울특별시 성북구 숭인로8길 80,45782
성북구,길음동,롯데캐슬클라시아,2029,2022.01,83.04,59.88,25.11,144000,"14억 4,000만 원",150000,135000,서울특별시 성북구 숭인로8길 80,45782
성북구,보문동1가,보문리슈빌하우트,465,2022.03,110.91,84.90,33.55,148500,"14억 8,500만 원",152500,145000,서울특별시 성북구 보문로26길 17,46958
성북구,삼선동3가,삼선SK뷰,430,2012.04,142.01,116.86,42.95,147000,"14억 7,000만 원",150000,144000,서울특별시 성북구 삼선교로16길 35,25247
성북구,삼선동3가,삼선SK뷰,430,2012.04,149.32,122.44,45.16,150000,15억,154750,147000,서울특별시 성북구 삼선교로16길 35,25247
성북구,석관동,래미안아트리치,1091,2019.02,138.52,109.38,41.90,140000,14억,144000,130000,서울특별시 성북구 돌곶이로8길 22,35161
성북구,장위동,꿈의숲아이파크,1711,2022.07,112.75,84.48,34.10,146000,"14억 6,000만 원",150000,141500,서울특별시 성북구 돌곶이로40길 46,42442
성북구,장위동,꿈의숲아이파크,1711,2022.07,113.64,84.47,34.37,146000,"14억 6,000만 원",150000,141500,서울특별시 성북구 돌곶이로40길 46,42442
성북구,장위동,래미안장위퍼스트하이,1562,2020.11,144.38,116.91,43.67,143500,"14억 3,500만 원",150000,139000,서울특별시 성북구 한천로 713,34475
성북구,종암동,래미안라센트,1025,2011.01,142.16,114.98,43.00,142500,"14억 2,500만 원",148000,137500,서울특별시 성북구 종암로24가길 80,16153
성북구,종암동,래미안라센트,1025,2011.01,143.33,114.98,43.35,142500,"14억 2,500만 원",148000,137500,서울특별시 성북구 종암로24가길 80,16153
성북구,하월곡동,코업스타클래스,120,2010.07,198.65,151.17,60.09,140500,14억 500만 원,144500,136000,서울특별시 성북구 화랑로 76,21775
성북구,하월곡동,코업스타클래스,120,2010.07,219.28,166.87,66.33,149000,"14억 9,000만 원",152500,144000,서울특별시 성북구 화랑로 76,21775
성북구,하월곡동,코업스타클래스,120,2010.07,223.98,170.45,67.75,149000,"14억 9,000만 원",152500,145000,서울특별시 성북구 화랑로 76,21775
송파구,가락동,가락우성(2차),162,2000.06,107.47,84.95,32.50,140000,14억,150000,130000,서울특별시 송파구 중대로12길 35,1962
송파구,거여동,거여2단지동아(효성),478,1997.12,122.89,101.95,37.17,160000,16억,165000,155000,서울특별시 송파구 양산로8길 24,1888
송파구,거여동,거여5단지(도시개발),605,1997.07,114.29,84.17,34.57,142500,"14억 2,500만 원",151000,132500,서울특별시 송파구 양산로4길 16,1887
송파구,마천동,송파파크데일1단지,812,2011.01,147.35,114.81,44.57,140000,14억,145000,130000,서울특별시 송파구 성내천로37길 37,24343
